keyword,context,title,author,topic
love,"nerve i had; “you don’t love me, then? it was only",Jane Eyre,Charlotte Brontë,-1
love,"nerve i had; “you don’t love me, then? it was only",Jane Eyre,Charlotte Brontë,11
love,"i had wounded. “i _do_ love you,” i said, “more than",Jane Eyre,Charlotte Brontë,11
love,"and yet, if you still love me, be always cold and",Jane Eyre,Charlotte Brontë,11
love,"should be considered free to love and be loved, i never",Jane Eyre,Charlotte Brontë,-1
love,"but my resistless _bent_ to love faithfully and well, where i",Jane Eyre,Charlotte Brontë,-1
love,worshipped: and i must renounce love and idol. one drear word,Jane Eyre,Charlotte Brontë,-1
love,would not be wicked to love me.” “it would to obey,Jane Eyre,Charlotte Brontë,-1
love,die tranquil.” “then you snatch love and innocence from me? you,Jane Eyre,Charlotte Brontë,-1
love,on despair—soothe him; save him; love him; tell him you love,Jane Eyre,Charlotte Brontë,9
love,love him; tell him you love him and will be his.,Jane Eyre,Charlotte Brontë,9
love,kindness to me.” “little jane’s love would have been my best,Jane Eyre,Charlotte Brontë,-1
love,"say— “mr. rochester, i will love you and live with you",Jane Eyre,Charlotte Brontë,-1
love,would feel himself forsaken; his love rejected: he would suffer; perhaps,Jane Eyre,Charlotte Brontë,-1
love,out on his mission of love or duty—i scarcely know in,Jane Eyre,Charlotte Brontë,-1
love,"rochester’s mistress; delirious with his love half my time—for he would—oh,",Jane Eyre,Charlotte Brontë,9
love,for a while. he _did_ love me—no one will ever love,Jane Eyre,Charlotte Brontë,9
love,love me—no one will ever love me so again. i shall,Jane Eyre,Charlotte Brontë,9
love,"it with his lips, “i love you, and i know you",Jane Eyre,Charlotte Brontë,-1
love,as i am doing: human love rising like a freshly opened,Jane Eyre,Charlotte Brontë,-1
love,"pursued he, “that while i love rosamond oliver so wildly—with all",Jane Eyre,Charlotte Brontë,9
love,name at this moment—fell in love with a rich man’s daughter;,Jane Eyre,Charlotte Brontë,-1
love,"man’s daughter; she fell in love with him, and married him,",Jane Eyre,Charlotte Brontë,-1
love,"inspiration, the nature of his love for miss oliver; i agreed",Jane Eyre,Charlotte Brontë,-1
love,that it was but a love of the senses. i comprehended,Jane Eyre,Charlotte Brontë,-1
love,"it. but i did not love my servitude: i wished, many",Jane Eyre,Charlotte Brontë,-1
love,entire victim. he will never love me; but he shall approve,Jane Eyre,Charlotte Brontë,-1
love,endure all the forms of love (which i doubt not he,Jane Eyre,Charlotte Brontë,-1
love,fact that we did not love each other as man and,Jane Eyre,Charlotte Brontë,-1
love,way; and undoubtedly enough of love would follow upon marriage to,Jane Eyre,Charlotte Brontë,-1
love,discuss: the very name of love is an apple of discord,Jane Eyre,Charlotte Brontë,-1
love,"answered, “because you did not love me; now, i reply, because",Jane Eyre,Charlotte Brontë,-1
love,"answered, “because you did not love me; now, i reply, because",Jane Eyre,Charlotte Brontë,-1
love,"and, as a sister, i love you; but i am convinced",Jane Eyre,Charlotte Brontë,-1
love,"his hand. you do not love him then, jane?” “not as",Jane Eyre,Charlotte Brontë,-1
love,"you say he does not love you, jane?” “you should hear",Jane Eyre,Charlotte Brontë,-1
love,"inevitable, strange, torturing kind of love for him, because he is",Jane Eyre,Charlotte Brontë,-1
love,would not want me to love him; and if i showed,Jane Eyre,Charlotte Brontë,-1
love,"him, i had now put love out of the question, and",Jane Eyre,Charlotte Brontë,9
love,can make. he thought his love slept sweetly: he finds she,Jane Eyre,Charlotte Brontë,4
love,ma’am—that mr. edward fell in love with. the servants say they,Jane Eyre,Charlotte Brontë,-1
love,saw anybody so much in love as he was: he was,Jane Eyre,Charlotte Brontë,-1
love,"of his age fall in love with girls, they are often",Jane Eyre,Charlotte Brontë,-1
love,"of his age fall in love with girls, they are often",Jane Eyre,Charlotte Brontë,10
love,will be. he does not love me: i do not love,Jane Eyre,Charlotte Brontë,-1
love,love me: i do not love him. he loves (as he,Jane Eyre,Charlotte Brontë,-1
love,will be. he does not love me: i do not love,Jane Eyre,Charlotte Brontë,-1
love,love me: i do not love him. he loves (as he,Jane Eyre,Charlotte Brontë,-1
love,"if you wish me to love you, could you but see",Jane Eyre,Charlotte Brontë,-1
love,"see how much i _do_ love you, you would be proud",Jane Eyre,Charlotte Brontë,-1
love,"will at least choose—_her i love best_. jane, will you marry",Jane Eyre,Charlotte Brontë,-1
love,"none, sir, to me. i love you better now, when i",Jane Eyre,Charlotte Brontë,-1
love,for and with what i love best on earth. i hold,Jane Eyre,Charlotte Brontë,-1
love,"so, because those we most love are happy likewise. diana and",Jane Eyre,Charlotte Brontë,-1
love,"captain fitzjames and mr. wharton love their wives, and are loved",Jane Eyre,Charlotte Brontë,-1
feel,"my arms and legs, to feel the vivid sense of life",Herland,Charlotte Perkins Gilman,-1
feel,for one soon began to feel a sort of pleasant confidence,Herland,Charlotte Perkins Gilman,-1
feel,for one soon began to feel a sort of pleasant confidence,Herland,Charlotte Perkins Gilman,18
feel,we had gradually come to feel that we were in the,Herland,Charlotte Perkins Gilman,1
feel,of fact we began to feel jeff something of a traitor--he,Herland,Charlotte Perkins Gilman,-1
feel,of knowledge as made us feel like schoolchildren. also we found,Herland,Charlotte Perkins Gilman,1
feel,closely?” “because we do not feel quite safe in allowing you,Herland,Charlotte Perkins Gilman,-1
feel,"instances, we were led to feel the difference between the purely",Herland,Charlotte Perkins Gilman,1
feel,like us--more like people. we feel at ease with you.” jeff’s,Herland,Charlotte Perkins Gilman,1
feel,"outer perfection. i ceased to feel a stranger, a prisoner. there",Herland,Charlotte Perkins Gilman,1
feel,"sometimes without, and began to feel a crushing pity for my",Herland,Charlotte Perkins Gilman,1
feel,and that’s the way we feel about god.” i meditated again.,Herland,Charlotte Perkins Gilman,-1
feel,how splendid of you to feel it so keenly. that’s what,Herland,Charlotte Perkins Gilman,1
feel,"devotion. “what makes us all feel foolish,” i told the girls,",Herland,Charlotte Perkins Gilman,-1
feel,"lose myself in you--surely you feel it too, do you not?”",Herland,Charlotte Perkins Gilman,1
feel,"the case. it made me feel as, one might imagine, a",Herland,Charlotte Perkins Gilman,1
feel,"might imagine, a man might feel who loved a goddess--not a",Herland,Charlotte Perkins Gilman,1
feel,"me from a distance. “i feel it quite clearly,” she said",Herland,Charlotte Perkins Gilman,-1
feel,of course will be increased—i feel already worse than i did,The Voyage Out,Virginia Woolf,7
feel,better not to try. to feel anything strongly was to create,The Voyage Out,Virginia Woolf,6
feel,between oneself and others who feel strongly perhaps but differently. it,The Voyage Out,Virginia Woolf,6
feel,dangerous ground; but what i feel about poets and artists in,The Voyage Out,Virginia Woolf,-1
feel,dalloway. “think of shelley. i feel that there’s almost everything one,The Voyage Out,Virginia Woolf,-1
feel,“when i’m with artists i feel so intensely the delights of,The Voyage Out,Virginia Woolf,-1
feel,"dick, and it makes one feel as if one couldn’t bear",The Voyage Out,Virginia Woolf,-1
feel,so dependent. i suppose i feel for him what my mother,The Voyage Out,Virginia Woolf,-1
feel,"prosperous matrons, who made her feel outside their world and motherless,",The Voyage Out,Virginia Woolf,-1
feel,"prosperous matrons, who made her feel outside their world and motherless,",The Voyage Out,Virginia Woolf,-1
feel,nothing about each other—and yet—i feel as if i _did_ know,The Voyage Out,Virginia Woolf,-1
feel,and men mending roads? you feel that all the time when,The Voyage Out,Virginia Woolf,-1
feel,"drink tea, but i must feel that i can if i",The Voyage Out,Virginia Woolf,29
feel,"dinner, however, she did not feel exalted, but merely uncomfortable, as",The Voyage Out,Virginia Woolf,-1
feel,boat pulled away they could feel other sights and sounds beginning,The Voyage Out,Virginia Woolf,-1
feel,knows how far other people feel the things they might be,The Voyage Out,Virginia Woolf,-1
feel,said mrs. thornbury. “but i feel one ought to be very,The Voyage Out,Virginia Woolf,-1
feel,such tame lives. and i feel sure you’ve got splendid things,The Voyage Out,Virginia Woolf,-1
feel,exclaimed. “i need no longer feel as though i’d murdered a,The Voyage Out,Virginia Woolf,-1
feel,"to me,” he said. “i feel sure hirst didn’t mean to",The Voyage Out,Virginia Woolf,-1
feel,"at all,” he replied. “i feel as though we were exactly",The Voyage Out,Virginia Woolf,0
feel,"glance at her face, “i feel as if i could talk",The Voyage Out,Virginia Woolf,0
feel,"don’t remember,” she said, “i feel like a fish at the",The Voyage Out,Virginia Woolf,4
feel,"moment, and one can only feel thankful that it was in",The Voyage Out,Virginia Woolf,-1
feel,repulsive thing is that they feel nothing at all—about what i,The Voyage Out,Virginia Woolf,-1
feel,"would have made them both feel bitterly against each other, and",The Voyage Out,Virginia Woolf,-1
feel,so modest. and yet they feel things. they do mind if,The Voyage Out,Virginia Woolf,-1
feel,was rachel’s turn now to feel depressed. as he talked of,The Voyage Out,Virginia Woolf,-1
feel,“scattered about anyhow. things i feel come to me like lights.,The Voyage Out,Virginia Woolf,24
feel,“scattered about anyhow. things i feel come to me like lights.,The Voyage Out,Virginia Woolf,-1
feel,"happen if she continued to feel such things, so that helen’s",The Voyage Out,Virginia Woolf,-1
feel,"her were people pretending to feel what they did not feel,",The Voyage Out,Virginia Woolf,-1
feel,church abroad always made her feel as if she had been,The Voyage Out,Virginia Woolf,7
feel,"love him, or did she feel nothing at all for him",The Voyage Out,Virginia Woolf,-1
feel,me—the disgusting brute—i can still feel his nasty hairy face just,The Voyage Out,Virginia Woolf,-1
feel,said evelyn. “you make me feel as if you were always,The Voyage Out,Virginia Woolf,-1
feel,think you don’t think or feel or care to do anything,The Voyage Out,Virginia Woolf,11
feel,she did not like to feel herself the victim of unclassified,The Voyage Out,Virginia Woolf,-1
feel,she did not like to feel herself the victim of unclassified,The Voyage Out,Virginia Woolf,4
feel,"at them, made them now feel very cold and melancholy. “well,”",The Voyage Out,Virginia Woolf,4
feel,"of the others made them feel each other very near, for",The Voyage Out,Virginia Woolf,-1
feel,"that?” “no,” said terence, “i feel solid; immensely solid; the legs",The Voyage Out,Virginia Woolf,-1
feel,“i feel solid; immensely solid; the legs,The Voyage Out,Virginia Woolf,-1
feel,"she felt, or could ever feel it, or had even the",The Voyage Out,Virginia Woolf,-1
feel,done; and if they didn’t feel a thing why did they,The Voyage Out,Virginia Woolf,-1
feel,"real people, nor did you feel that you could talk to",The Voyage Out,Virginia Woolf,-1
feel,and courageous face made them feel that although she would scarcely,The Voyage Out,Virginia Woolf,-1
feel,"her voice mysteriously), “one can’t feel that dr. rodriguez is the",The Voyage Out,Virginia Woolf,10
feel,"“i know i ought to feel that, but i don’t, i’m",The Voyage Out,Virginia Woolf,-1
feel,other too. she made them feel that they were all in,The Voyage Out,Virginia Woolf,30
feel,one could enjoy more and feel more than they would ever,The Voyage Out,Virginia Woolf,-1
feel,"did not pity herself, or feel any desire to exchange her",The Voyage Out,Virginia Woolf,-1
feel,"is serious, but you may feel quite certain that we are",The Voyage Out,Virginia Woolf,-1
feel,her? never again would he feel secure; he would never believe,The Voyage Out,Virginia Woolf,-1
feel,his mind he seemed to feel nothing about rachel or about,The Voyage Out,Virginia Woolf,24
feel,relief that they used to feel when they were left alone,The Voyage Out,Virginia Woolf,24
feel,it is most unreasonable to feel that. we don’t even know—in,The Voyage Out,Virginia Woolf,-1
feel,"evelyn’s questions made him too feel uncomfortable. “it seems so inexplicable,”",The Voyage Out,Virginia Woolf,-1
feel,"evelyn’s questions made him too feel uncomfortable. “it seems so inexplicable,”",The Voyage Out,Virginia Woolf,-1
feel,"a comfort, for then i feel that i am not wasting",The Voyage Out,Virginia Woolf,-1
feel,inventions—and beauty. d’you know i feel sometimes that i couldn’t bear,The Voyage Out,Virginia Woolf,-1
feel,"am improperly governed while i feel the contrary."" others say it",The Woman's Bible,Elizabeth Cady Stanton,-1
feel,"be true; intelligent women, who feel bound to give the preference",The Woman's Bible,Elizabeth Cady Stanton,2
feel,"and as wedding presents, they feel that they have a vested",The Woman's Bible,Elizabeth Cady Stanton,2
feel,"and as wedding presents, they feel that they have a vested",The Woman's Bible,Elizabeth Cady Stanton,2
feel,"reference, the general reader can feel no spiritual interest in this",The Woman's Bible,Elizabeth Cady Stanton,2
feel,of the revising committee. we feel that the facts should have,The Woman's Bible,Elizabeth Cady Stanton,2
feel,of the revising committee. we feel that the facts should have,The Woman's Bible,Elizabeth Cady Stanton,2
feel,"as now, were made to feel that whatever was given to",The Woman's Bible,Elizabeth Cady Stanton,2
feel,is dangerous; and yet they feel it a disparagement to follow,The Woman's Bible,Elizabeth Cady Stanton,2
feel,helped to make some readers feel that the law of heredity,The Woman's Bible,Elizabeth Cady Stanton,2
feel,"abhorrence which the established always feel for the innovating. to her,",The Woman's Bible,Elizabeth Cady Stanton,2
feel,"inventions of man, we must feel more like bowing down to",The Woman's Bible,Elizabeth Cady Stanton,19
feel,"latter years, we can almost feel the breath of the new",The Woman's Bible,Elizabeth Cady Stanton,2
feel,the energetic emotions that i feel whenever i think of the,A Vindication of the Rights of Woman,Mary Wollstonecraft,1
feel,"emotion similar to what we feel when children are playing, or",A Vindication of the Rights of Woman,Mary Wollstonecraft,1
feel,"should never, for a moment feel herself independent, that she should",A Vindication of the Rights of Woman,Mary Wollstonecraft,1
feel,"should never, for a moment feel herself independent, that she should",A Vindication of the Rights of Woman,Mary Wollstonecraft,1
feel,"rise above opinion, or to feel the dignity of a rational",A Vindication of the Rights of Woman,Mary Wollstonecraft,1
feel,"her judgment, without making her feel the servility of her subjection,",A Vindication of the Rights of Woman,Mary Wollstonecraft,1
feel,"to be penned up, would feel their own consequence, and spurn",A Vindication of the Rights of Woman,Mary Wollstonecraft,1
feel,"they were created rather to feel than reason, and that all",A Vindication of the Rights of Woman,Mary Wollstonecraft,1
feel,"wisdom in thy works, and feel that thou alone art by",A Vindication of the Rights of Woman,Mary Wollstonecraft,-1
feel,but only to let her feel it. subtilty is a talent,A Vindication of the Rights of Woman,Mary Wollstonecraft,1
feel,for whom they can never feel a friendship. there have been,A Vindication of the Rights of Woman,Mary Wollstonecraft,1
feel,"mixing with my fellow creatures, feel myself hurried along the common",A Vindication of the Rights of Woman,Mary Wollstonecraft,1
feel,"mix in the throng, and feel as men feel before we",A Vindication of the Rights of Woman,Mary Wollstonecraft,1
feel,"throng, and feel as men feel before we can judge of",A Vindication of the Rights of Woman,Mary Wollstonecraft,1
feel,"of people cannot see or feel poetically, they want fancy, and",A Vindication of the Rights of Woman,Mary Wollstonecraft,1
feel,"clean, let it expand and feel for all that is human,",A Vindication of the Rights of Woman,Mary Wollstonecraft,1
feel,tenderness which a man will feel for the mother of his,A Vindication of the Rights of Woman,Mary Wollstonecraft,1
feel,tenderness which a man will feel for the mother of his,A Vindication of the Rights of Woman,Mary Wollstonecraft,1
feel,"early debauchery, who did not feel more delight at seeing his",A Vindication of the Rights of Woman,Mary Wollstonecraft,1
feel,"necessary that a minister should feel like a man, when a",A Vindication of the Rights of Woman,Mary Wollstonecraft,-1
feel,"my opinion, who make man feel for man, independent of the",A Vindication of the Rights of Woman,Mary Wollstonecraft,1
feel,"they only, therefore, see and feel in the gross, and continually",A Vindication of the Rights of Woman,Mary Wollstonecraft,1
feel,"to amuse or interest, they feel their own insignificance, or find",A Vindication of the Rights of Woman,Mary Wollstonecraft,1
feel,weakness should first make them feel the natural equality of man.,A Vindication of the Rights of Woman,Mary Wollstonecraft,1
feel,"common humanity to servants, or feel the least tenderness for any",A Vindication of the Rights of Woman,Mary Wollstonecraft,1
feel,the slaveholders of the south feel it to be a religious,Narrative of Sojourner Truth,Sojourner Truth,-1
feel,is hoped he began to feel that selling slaves unlawfully was,Narrative of Sojourner Truth,Sojourner Truth,-1
feel,"peace till he does. i feel sure if you press him,",Narrative of Sojourner Truth,Sojourner Truth,-1
feel,"over, but too happy to feel that their resentment was passed,",Narrative of Sojourner Truth,Sojourner Truth,0
feel,"his words, she did not feel repulsed, but made herself and",Narrative of Sojourner Truth,Sojourner Truth,-1
feel,'you seem perfectly familiar; i feel that you not only love,Narrative of Sojourner Truth,Sojourner Truth,9
feel,williams; and she began to feel a parent's pride in the,Narrative of Sojourner Truth,Sojourner Truth,1
feel,"was. his mother, beginning to feel that the city was no",Narrative of Sojourner Truth,Sojourner Truth,-1
feel,"i have no doubt; i feel sure that he has persevered,",Narrative of Sojourner Truth,Sojourner Truth,-1
feel,"good-natured, and she did not feel inclined to spend the night",Narrative of Sojourner Truth,Sojourner Truth,33
feel,"of life, where she may feel a greater freedom than she",Narrative of Sojourner Truth,Sojourner Truth,-1
feel,the strife of words. we feel that never were lungs so,Woman in the Nineteenth Century,Margaret Fuller,-1
feel,"all over the body. we feel that the mind may ""grow",Woman in the Nineteenth Century,Margaret Fuller,-1
feel,for the subject makes me feel too much. i could give,Woman in the Nineteenth Century,Margaret Fuller,-1
feel,"upon the attention, can we feel that man will always do",Woman in the Nineteenth Century,Margaret Fuller,-1
feel,child was early led to feel herself a child of the,Woman in the Nineteenth Century,Margaret Fuller,-1
feel,"to be described, and i feel so sure that persistence and",Woman in the Nineteenth Century,Margaret Fuller,-1
feel,one; and he does not feel strong enough to retain a,Woman in the Nineteenth Century,Margaret Fuller,-1
feel,"write and speak, if they feel need of it, from having",Woman in the Nineteenth Century,Margaret Fuller,1
feel,"write and speak, if they feel need of it, from having",Woman in the Nineteenth Century,Margaret Fuller,-1
feel,"or the nearer savage, we feel that in the burning waste",Woman in the Nineteenth Century,Margaret Fuller,-1
feel,"or the nearer savage, we feel that in the burning waste",Woman in the Nineteenth Century,Margaret Fuller,-1
feel,to receive it. they would feel that the most intimate relations,Woman in the Nineteenth Century,Margaret Fuller,1
feel,"sexes seems established, and you feel as if the man would",Woman in the Nineteenth Century,Margaret Fuller,1
feel,"of his mind, that i feel one more perfect might explain",Woman in the Nineteenth Century,Margaret Fuller,1
feel,is practised; that many men feel that no temptation can be,Woman in the Nineteenth Century,Margaret Fuller,-1
feel,feel that no temptation can be,Woman in the Nineteenth Century,Margaret Fuller,-1
feel,"brought some of them to feel the need of better life,",Woman in the Nineteenth Century,Margaret Fuller,1
feel,the mother; she seems to feel that she is entitled to,Woman in the Nineteenth Century,Margaret Fuller,-1
feel,"clearer than ever, and we feel that age brings him maturity,",Woman in the Nineteenth Century,Margaret Fuller,-1
feel,"who will dare again to feel the throb of heavenly hope,",Woman in the Nineteenth Century,Margaret Fuller,-1
feel,political power. do you not feel within you that which can,Woman in the Nineteenth Century,Margaret Fuller,-1
feel,counsel. god help me! i feel there is a right and,Woman in the Nineteenth Century,Margaret Fuller,0
feel,"it seems that she would feel that now i do love,",Woman in the Nineteenth Century,Margaret Fuller,11
feel,to know them! for i feel that this is the great,Woman in the Nineteenth Century,Margaret Fuller,11
feel,almeria advised. but what i feel he knows perfectly. i have,Woman in the Nineteenth Century,Margaret Fuller,11
feel,"and manufacturing regions everywhere, to feel that there is an imperative",Woman in the Nineteenth Century,Margaret Fuller,1
feel,"of those desires, and we feel a certainty that the existence",Woman in the Nineteenth Century,Margaret Fuller,19
feel,"men are at present. they feel she knows their ailment, and",Woman in the Nineteenth Century,Margaret Fuller,19
feel,"say against her, you must feel has never accepted a word",Woman in the Nineteenth Century,Margaret Fuller,19
feel,"who, not being able to feel for him sufficient love to",Woman in the Nineteenth Century,Margaret Fuller,1
feel,themselves. the well and sane feel themselves the ministers of providence,Woman in the Nineteenth Century,Margaret Fuller,19
feel,in words. who does not feel the sway of such a,Woman in the Nineteenth Century,Margaret Fuller,19
feel,reason for the offence we feel at defect in any of,Woman in the Nineteenth Century,Margaret Fuller,-1
feel,"against the french nation. we feel assured that all, or almost",Woman in the Nineteenth Century,Margaret Fuller,-1
feel,"the mind, and made us feel that life could hardly do",Woman in the Nineteenth Century,Margaret Fuller,-1
feel,it is the poor who feel themselves near to the god,Woman in the Nineteenth Century,Margaret Fuller,-1
feel,"in the inmost heart. they feel that, whatever else may be",Woman in the Nineteenth Century,Margaret Fuller,-1
feel,"poor or rich, fail to feel that the children of such",Woman in the Nineteenth Century,Margaret Fuller,-1
feel,should not exist. they darkly feel that those to whom much,Woman in the Nineteenth Century,Margaret Fuller,1
feel,on the move whenever they feel the need of variety to,Woman in the Nineteenth Century,Margaret Fuller,-1
feel,"same love that we shall feel when we are angels, when",Woman in the Nineteenth Century,Margaret Fuller,19
feel,"suffering when she first could feel my faults, and knew one",Woman in the Nineteenth Century,Margaret Fuller,-1
feel,trust your daughter too. i feel increasing trust in mine own,Woman in the Nineteenth Century,Margaret Fuller,-1
feel,"as they did, for i feel within myself the power to",Woman in the Nineteenth Century,Margaret Fuller,-1
feel,do at all. i always feel ashamed when i write with,Woman in the Nineteenth Century,Margaret Fuller,13
feel,"trial nobly met, you will feel a growing assurance that nobleness",Woman in the Nineteenth Century,Margaret Fuller,-1
feel,"blood. in such hours we feel so noble, so full of",Woman in the Nineteenth Century,Margaret Fuller,9
feel,"exhaust myself in climbing, i feel delightfully,--the eye is so sharpened,",Woman in the Nineteenth Century,Margaret Fuller,4
feel,"with my better nature, i feel it was weakness of mind,",Woman in the Nineteenth Century,Margaret Fuller,9
feel,"people, can i expand and feel myself at home. i feel",Woman in the Nineteenth Century,Margaret Fuller,-1
feel,feel myself at home. i feel all this the more for,Woman in the Nineteenth Century,Margaret Fuller,-1
feel,glad to hear that i feel overpaid for coming here. much,Woman in the Nineteenth Century,Margaret Fuller,-1
feel,"they take the hint. you feel so grateful, too, for the",Woman in the Nineteenth Century,Margaret Fuller,-1
feel,if lost. i did not feel like writing letters while travelling.,Woman in the Nineteenth Century,Margaret Fuller,-1
feel,"rested on the scene. i feel much refreshed, even by this",Woman in the Nineteenth Century,Margaret Fuller,-1
feel,and i learn much. i feel so far satisfied as to,Woman in the Nineteenth Century,Margaret Fuller,-1
feel,"if this could only be, feel as if things would go",Woman in the Nineteenth Century,Margaret Fuller,-1
feel,"most important affairs, i again feel impelled to write a few",Woman in the Nineteenth Century,Margaret Fuller,-1
feel,"hear his native tongue, and feel less exiled. if we had",Woman in the Nineteenth Century,Margaret Fuller,-1
feel,may then seem best. i feel also the great responsibility about,Woman in the Nineteenth Century,Margaret Fuller,-1
feel,"kind, from what we should feel in other relations. we may",Woman in the Nineteenth Century,Margaret Fuller,-1
feel,"up our imperfect, teachings. i feel impelled to try for good,",Woman in the Nineteenth Century,Margaret Fuller,-1
feel,refreshing! formerly i used to feel sad at that hour; the,Woman in the Nineteenth Century,Margaret Fuller,-1
feel,"so lonely! now i never feel lonely; for, even if my",Woman in the Nineteenth Century,Margaret Fuller,-1
feel,"remain eternally united. and i feel _infinite_ hope for him,--hope that",Woman in the Nineteenth Century,Margaret Fuller,-1
feel,"afford to throw away, i feel the inexhaustibleness of nature, and",Woman in the Nineteenth Century,Margaret Fuller,-1
feel,who ever knew me will feel that i have become somewhat,Woman in the Nineteenth Century,Margaret Fuller,-1
feel,who ever knew me will feel that i have become somewhat,Woman in the Nineteenth Century,Margaret Fuller,-1
feel,but about my child i feel anxious lest i should not,Woman in the Nineteenth Century,Margaret Fuller,-1
feel,_not_; yet i do not feel afraid. ossoli has had it;,Woman in the Nineteenth Century,Margaret Fuller,-1
feel,of men--how the love men feel towards women is seldom anything,Woman in the Nineteenth Century,Margaret Fuller,1
feel,his daughter to make him feel the full horror of what,Woman in the Nineteenth Century,Margaret Fuller,-1
feel,"true all she says, we feel that truth, thus sauced with",Woman in the Nineteenth Century,Margaret Fuller,-1
feel,"feel that truth, thus sauced with",Woman in the Nineteenth Century,Margaret Fuller,-1
feel,that prepares the mind to feel the tragedy of his after,Woman in the Nineteenth Century,Margaret Fuller,-1
feel,when she loves enough to feel what a creature of glory,Woman in the Nineteenth Century,Margaret Fuller,1
feel,he was so worthy to feel it. of jephtha's daughter he,Woman in the Nineteenth Century,Margaret Fuller,1
feel,is still concealing; if thou feel thy whole force drawn more,Woman in the Nineteenth Century,Margaret Fuller,-1
feel,all which they made her feel many a time in no,Strife and Peace,Fredrika Bremer,-1
feel,"such as young girls often feel for elderly, distinguished women, to",Strife and Peace,Fredrika Bremer,-1
feel,which the earth seems to feel the truth of the heavenly,Strife and Peace,Fredrika Bremer,4
feel,"and all this made susanna feel quite light at heart, whilst",Strife and Peace,Fredrika Bremer,-1
feel,"her, perhaps she may again feel an inclination for life."" footnotes:",Strife and Peace,Fredrika Bremer,4
feel,darkness. ah! i who deeply feel myself to be one of,Strife and Peace,Fredrika Bremer,9
feel,"she exclaimed, ""oh thus to feel before one dies! and thus",Strife and Peace,Fredrika Bremer,-1
feel,"a milder country----"" ""and not feel at home there, and die",Strife and Peace,Fredrika Bremer,-1
feel,"a milder country----"" ""and not feel at home there, and die",Strife and Peace,Fredrika Bremer,4
feel,"dwelling for your reception, and feel continually the necessity of asking,",Strife and Peace,Fredrika Bremer,-1
feel,"the night and winter, and feel that its power is not",Strife and Peace,Fredrika Bremer,-1
feel,"and nearly all seemed to feel so too, and all swung",Strife and Peace,Fredrika Bremer,34
feel,"letter was as follows: ""i feel that a great change is",Strife and Peace,Fredrika Bremer,-1
feel,"letter was as follows: ""i feel that a great change is",Strife and Peace,Fredrika Bremer,-1
feel,"was pale, and seemed to feel pain. busied about susanna's safety,",Strife and Peace,Fredrika Bremer,14
feel,"memories. thus did i still feel but a few days ago,",Strife and Peace,Fredrika Bremer,10
feel,"memories. thus did i still feel but a few days ago,",Strife and Peace,Fredrika Bremer,9
feel,foster-parents never allowed me to feel that i had no real,Strife and Peace,Fredrika Bremer,-1
feel,"son?"" ""do i wish it?... feel these tears of joy! i",Strife and Peace,Fredrika Bremer,-1
feel,"mountain spirits. but she could feel no joy over this, so",Strife and Peace,Fredrika Bremer,-1
feel,"best how happy i should feel myself, if i could believe--if",Strife and Peace,Fredrika Bremer,-1
feel,huzzas. but susanna did not feel herself truly calm and happy,Strife and Peace,Fredrika Bremer,-1
feel,"five minutes without making you feel her superiority, your inferiority; how",Mrs Dalloway,Virginia Woolf,-1
feel,to hear twigs cracking and feel hooves planted down in the,Mrs Dalloway,Virginia Woolf,-1
feel,"had power to make her feel scraped, hurt in her spine;",Mrs Dalloway,Virginia Woolf,-1
feel,word to maisie johnson; to feel on the creased pouch of,Mrs Dalloway,Virginia Woolf,-1
feel,"moments), she did undoubtedly then feel what men felt. only for",Mrs Dalloway,Virginia Woolf,-1
feel,"as shakespeare meant othello to feel it, all because she was",Mrs Dalloway,Virginia Woolf,-1
feel,when one person begins to feel ashamed that he is already,Mrs Dalloway,Virginia Woolf,-1
feel,but he meant her to feel it. he would have done,Mrs Dalloway,Virginia Woolf,-1
feel,"beginning again, she used to feel the futility of her own",Mrs Dalloway,Virginia Woolf,-1
feel,"and over again)--no, she could feel nothing for the albanians, or",Mrs Dalloway,Virginia Woolf,-1
feel,she wished to subdue; make feel her mastery. if only she,Mrs Dalloway,Virginia Woolf,-1
feel,kensington.” miss kilman made one feel so small. miss kilman took,Mrs Dalloway,Virginia Woolf,18
feel,done anything which made him feel so proud. it was so,Mrs Dalloway,Virginia Woolf,-1
feel,"waiting, looking down, he could feel her mind, like a bird,",Mrs Dalloway,Virginia Woolf,3
feel,"about you, get the whole feel of it and understanding, after",Mrs Dalloway,Virginia Woolf,-1
feel,to pause a moment and feel whoever came in must think,Mrs Dalloway,Virginia Woolf,-1
feel,"party, and it made her feel quite sick to know that",Mrs Dalloway,Virginia Woolf,-1
feel,the air. he made her feel the beauty; made her feel,Mrs Dalloway,Virginia Woolf,-1
feel,feel the beauty; made her feel the fun. but she must,Mrs Dalloway,Virginia Woolf,-1
feel,for she had come to feel that it was the only,Mrs Dalloway,Virginia Woolf,-1
feel,to each other. she could feel it by the way elizabeth,Mrs Dalloway,Virginia Woolf,-1
feel,is astonishing how sociable i feel myself compared with him. chapter,Wuthering Heights,Emily Brontë,27
feel,hilarity audible. i began to feel unmistakably out of place in,Wuthering Heights,Emily Brontë,1
feel,something of my neighbours: i feel i shall not rest if,Wuthering Heights,Emily Brontë,-1
feel,"i wasn’t reasonable enough to feel my injustice, and the mistress",Wuthering Heights,Emily Brontë,-1
